0.000500, 0.000000, 0.000000, 0.000000, 0.000000, -0.171887, 0.273136, 0.284775, 0.283619, 0.304633
0.000500, 0.000000, 0.000000, 0.000000, 0.000000, -0.171887, 0.273136, 0.284775, 0.283619, 0.304633
0.001000, 0.030000, 29.999999, 0.000000, 0.000000, -0.171887, 0.273292, 0.284843, 0.283438, 0.304611
0.001500, 0.060000, 29.999991, 0.000000, 0.000000, -0.171887, 0.273447, 0.284910, 0.283258, 0.304590
0.002000, 0.090000, 29.999976, 0.000000, 0.000000, -0.171887, 0.273601, 0.284976, 0.283078, 0.304568
0.002500, 0.120000, 29.999954, 0.000000, 0.000000, -0.171887, 0.273754, 0.285042, 0.282900, 0.304547
0.003000, 0.150000, 29.999924, 0.000000, 0.000000, -0.171887, 0.273906, 0.285108, 0.282723, 0.304526
0.004000, 0.210000, 29.999841, 0.000000, 0.000000, -0.171887, 0.273773, 0.285239, 0.282813, 0.304651
0.004500, 0.239999, 29.999789, 0.000000, 0.000000, -0.171887, 0.273707, 0.285304, 0.282858, 0.304713
0.005000, 0.269999, 29.999729, 0.000000, 0.000000, -0.171887, 0.273641, 0.285369, 0.282903, 0.304775
0.005500, 0.299999, 29.999661, 0.000000, 0.000000, -0.171887, 0.273575, 0.285433, 0.282947, 0.304837
0.005500, 0.299999, 29.999661, 0.000000, 0.000000, -0.171887, 0.273575, 0.285433, 0.282947, 0.304837
0.006000, 0.329998, 29.999586, 0.000000, 0.000000, -0.171887, 0.273510, 0.285497, 0.282992, 0.304898
0.006500, 0.359998, 29.999504, 0.000000, 0.000000, -0.171887, 0.273445, 0.285561, 0.283036, 0.304959
0.007000, 0.389997, 29.999414, 0.000000, 0.000000, -0.171887, 0.273380, 0.285624, 0.283079, 0.305020
0.007500, 0.419997, 29.999316, 0.000000, 0.000000, -0.171887, 0.273357, 0.285702, 0.282977, 0.305038
0.008000, 0.449996, 29.999211, 0.000000, 0.000000, -0.171887, 0.273333, 0.285780, 0.282876, 0.305056
0.008500, 0.479995, 29.999099, 0.000000, 0.000000, -0.171887, 0.273310, 0.285857, 0.282775, 0.305075
0.009000, 0.509994, 29.998979, 0.000000, 0.000000, -0.171887, 0.273287, 0.285934, 0.282674, 0.305093
0.009500, 0.539993, 29.998851, 0.000000, 0.000000, -0.171887, 0.273264, 0.286010, 0.282574, 0.305111
0.010000, 0.569991, 29.998716, 0.000000, 0.000000, -0.171887, 0.273241, 0.286086, 0.282475, 0.305129
0.010500, 0.599990, 29.998574, 0.000000, 0.000000, -0.171887, 0.273218, 0.286162, 0.282376, 0.305147
0.010500, 0.599990, 29.998574, 0.000000, 0.000000, -0.171887, 0.273218, 0.286162, 0.282376, 0.305147
0.011000, 0.629988, 29.998424, 0.000000, 0.000000, -0.171887, 0.273269, 0.286103, 0.282376, 0.305084
0.011500, 0.659987, 29.998266, 0.000000, 0.000000, -0.171887, 0.273321, 0.286045, 0.282376, 0.305022
0.012500, 0.719983, 29.997929, 0.000000, 0.000000, -0.171887, 0.273423, 0.285930, 0.282375, 0.304900
0.012500, 0.719983, 29.997929, 0.000000, 0.000000, -0.171887, 0.273423, 0.285930, 0.282375, 0.304900
0.013000, 0.749980, 29.997749, 0.000000, 0.000000, -0.171887, 0.273473, 0.285873, 0.282375, 0.304839
0.013500, 0.779978, 29.997561, 0.000000, 0.000000, -0.171887, 0.273524, 0.285816, 0.282375, 0.304778
0.014000, 0.809975, 29.997366, 0.000000, 0.000000, -0.171887, 0.273574, 0.285760, 0.282375, 0.304718
0.014500, 0.839973, 29.997164, 0.000000, 0.000000, -0.171887, 0.273623, 0.285703, 0.282374, 0.304657
0.015500, 0.899966, 29.996736, 0.000000, 0.000000, -0.171887, 0.273877, 0.285636, 0.282338, 0.304211
0.016000, 0.929963, 29.996511, 0.000000, 0.000000, -0.171887, 0.274003, 0.285602, 0.282320, 0.303989
0.016500, 0.959959, 29.996279, 0.000000, 0.000000, -0.171887, 0.274129, 0.285569, 0.282302, 0.303768
0.016500, 0.959959, 29.996279, 0.000000, 0.000000, -0.171887, 0.274129, 0.285569, 0.282302, 0.303768
0.017000, 0.989955, 29.996039, 0.000000, 0.000000, -0.171887, 0.274254, 0.285536, 0.282284, 0.303549
0.017500, 1.019951, 29.995791, 0.000000, 0.000000, -0.171887, 0.274378, 0.285503, 0.282267, 0.303331
0.018000, 1.049946, 29.995536, 0.000000, 0.000000, -0.171887, 0.274501, 0.285470, 0.282249, 0.303113
0.018500, 1.079942, 29.995274, 0.000000, 0.000000, -0.171887, 0.274576, 0.285192, 0.282231, 0.302775
0.019000, 1.109937, 29.995004, 0.000000, 0.000000, -0.171887, 0.274650, 0.284916, 0.282214, 0.302439
0.019500, 1.139931, 29.994726, 0.000000, 0.000000, -0.171887, 0.274724, 0.284642, 0.282196, 0.302104
0.020000, 1.169926, 29.994441, 0.000000, 0.000000, -0.171887, 0.274798, 0.284368, 0.282179, 0.301771
0.020500, 1.199920, 29.994149, 0.000000, 0.000000, -0.171887, 0.274871, 0.284096, 0.282162, 0.301439
0.021000, 1.229914, 29.993849, 0.000000, 0.000000, -0.171887, 0.274944, 0.283826, 0.282145, 0.301110
0.021500, 1.259907, 29.993541, 0.000000, 0.000000, -0.171887, 0.275016, 0.283556, 0.282128, 0.300781
0.021500, 1.259907, 29.993541, 0.000000, 0.000000, -0.171887, 0.275016, 0.283556, 0.282128, 0.300781
0.022000, 1.289901, 29.993227, 0.000000, 0.000000, -0.171887, 0.274900, 0.283493, 0.282391, 0.300741
0.022500, 1.319894, 29.992904, 0.000000, 0.000000, -0.171887, 0.274783, 0.283429, 0.282653, 0.300701
0.023500, 1.379878, 29.992237, 0.000000, 0.000000, -0.171887, 0.274552, 0.283303, 0.283172, 0.300621
0.023500, 1.379878, 29.992237, 0.000000, 0.000000, -0.171887, 0.274552, 0.283303, 0.283172, 0.300621
0.024000, 1.409870, 29.991892, 0.000000, 0.000000, -0.171887, 0.274438, 0.283240, 0.283430, 0.300581
