0.000000, 0.000000, 0.000000, 0.009575, 4.946973, 5.021509, -136.302346, -153.511719 
0.000000, 0.000000, 0.000000, 0.009575, 4.946973, 5.021509, -136.302346, -153.511719 
0.000000, 0.000000, 0.000000, 0.009575, 4.946973, 5.011143, -136.302346, -153.511719 
0.000000, 0.000000, 0.000000, 0.009575, 4.946973, 5.011143, -136.302346, -153.511719 
0.025000, 0.000000, 0.000000, 0.014389, 4.946973, 5.011143, -137.372111, -153.660547 
0.025000, 0.000000, 0.000000, 0.014389, 4.946973, 5.011143, -137.372111, -153.660547 
0.025000, 0.000000, 0.000000, 0.014389, 4.946973, 5.011143, -137.372111, -153.660547 
0.025000, 0.000000, 0.000000, 0.014389, 4.939580, 5.024632, -137.372111, -153.660547 
0.025000, 0.000000, 0.000000, 0.014389, 4.939580, 5.024632, -137.372111, -153.660547 
0.050000, 1.499844, 1499.843755, 0.014389, 4.939580, 5.024632, -138.134900, -153.194492 
0.050000, 1.499844, 1499.843755, 0.014389, 4.939580, 5.024632, -138.134900, -153.194492 
0.050000, 1.499844, 1499.843755, 0.014389, 4.939580, 5.024632, -138.134900, -153.194492 
0.050000, 1.499844, 1499.843755, 0.014389, 4.942414, 5.038121, -138.134900, -153.194492 
0.075000, 2.998750, 1498.906401, 0.007156, 4.942414, 5.038121, -24.321410, -214.575043 
0.075000, 2.998750, 1498.906401, 0.007156, 4.942414, 5.038121, -24.321410, -214.575043 
0.075000, 2.998750, 1498.906401, 0.007156, 4.942414, 5.038121, -24.321410, -214.575043 
0.075000, 2.998750, 1498.906401, 0.007156, 4.948206, 5.030627, -24.321410, -214.575043 
0.075000, 2.998750, 1498.906401, 0.007156, 4.948206, 5.030627, -24.321410, -214.575043 
0.100000, 4.495782, 1497.032280, 0.007156, 4.948206, 5.030627, 2.710731, -291.917539 
0.100000, 4.495782, 1497.032280, 0.007156, 4.948206, 5.030627, 2.710731, -291.917539 
0.100000, 4.495782, 1497.032280, 0.002419, 4.948206, 5.030627, 2.710731, -291.917539 
0.100000, 4.495782, 1497.032280, 0.002419, 4.981968, 5.023133, 2.710731, -291.917539 
0.125000, 5.990005, 1494.222562, 0.002419, 4.981968, 5.023133, 104.539658, -381.625785 
0.125000, 5.990005, 1494.222562, 0.002419, 4.981968, 5.023133, 104.539658, -381.625785 
0.125000, 5.990005, 1494.222562, 0.010414, 4.981968, 5.023133, 104.539658, -381.625785 
0.125000, 5.990005, 1494.222562, 0.010414, 5.020166, 4.847399, 104.539658, -381.625785 
0.125000, 5.990005, 1494.222562, 0.010414, 5.020166, 4.847399, 104.539658, -381.625785 
0.150000, 7.480484, 1490.479004, 0.010414, 5.020166, 4.847399, 194.385692, -449.363206 
0.150000, 7.480484, 1490.479004, 0.010414, 5.020166, 4.847399, 194.385692, -449.363206 
0.150000, 7.480484, 1490.479004, 0.009575, 5.020166, 4.847399, 194.385692, -449.363206 
0.150000, 7.480484, 1490.479004, 0.009575, 5.133282, 4.671665, 194.385692, -449.363206 
0.175000, 8.966288, 1485.803945, 0.009575, 5.133282, 4.671665, 277.647123, -538.826886 
0.175000, 8.966288, 1485.803945, 0.009575, 5.133282, 4.671665, 277.647123, -538.826886 
0.175000, 8.966288, 1485.803945, 0.021545, 5.133282, 4.671665, 277.647123, -538.826886 
0.175000, 8.966288, 1485.803945, 0.021545, 5.236171, 4.265115, 277.647123, -538.826886 
0.175000, 8.966288, 1485.803945, 0.021545, 5.236171, 4.265115, 277.647123, -538.826886 
0.200000, 10.446488, 1480.200307, 0.021545, 5.236171, 4.265115, 353.182411, -591.344197 
0.200000, 10.446488, 1480.200307, 0.021545, 5.236171, 4.265115, 353.182411, -591.344197 
0.200000, 10.446488, 1480.200307, 0.021545, 5.236171, 4.265115, 353.182411, -591.344197 
0.200000, 10.446488, 1480.200307, 0.021545, 5.339059, 3.872055, 353.182411, -591.344197 
0.225000, 11.920160, 1473.671592, 0.021545, 5.339059, 3.872055, 409.164169, -658.809777 
0.225000, 11.920160, 1473.671592, 0.021545, 5.339059, 3.872055, 409.164169, -658.809777 
0.225000, 11.920160, 1473.671592, 0.021545, 5.339059, 3.872055, 409.164169, -658.809777 
0.225000, 11.920160, 1473.671592, 0.021545, 5.477189, 3.401556, 409.164169, -658.809777 
0.225000, 11.920160, 1473.671592, 0.033508, 5.477189, 3.401556, 409.164169, -658.809777 
0.250000, 13.386382, 1466.221880, 0.033508, 5.477189, 3.401556, 463.747753, -708.728800 
0.250000, 13.386382, 1466.221880, 0.033508, 5.477189, 3.401556, 463.747753, -708.728800 
0.250000, 13.386382, 1466.221880, 0.033508, 5.477189, 3.401556, 463.747753, -708.728800 
0.250000, 13.386382, 1466.221880, 0.033508, 5.615319, 3.093303, 463.747753, -708.728800 
0.275000, 14.844238, 1457.855827, 0.028709, 5.615319, 3.093303, 524.372977, -743.455920 
0.275000, 14.844238, 1457.855827, 0.028709, 5.615319, 3.093303, 524.372977, -743.455920 
0.275000, 14.844238, 1457.855827, 0.028709, 5.615319, 3.093303, 524.372977, -743.455920 
0.275000, 14.844238, 1457.855827, 0.028709, 5.753325, 2.726972, 524.372977, -743.455920 
0.275000, 14.844238, 1457.855827, 0.033455, 5.753325, 2.726972, 524.372977, -743.455920 
0.300000, 16.292816, 1448.578662, 0.033455, 5.753325, 2.726972, 571.535680, -776.210328 
0.300000, 16.292816, 1448.578662, 0.033455, 5.753325, 2.726972, 571.535680, -776.210328 
0.300000, 16.292816, 1448.578662, 0.033455, 5.753325, 2.726972, 571.535680, -776.210328 
0.300000, 16.292816, 1448.578662, 0.033455, 5.891332, 2.591455, 571.535680, -776.210328 
0.325000, 17.731212, 1438.396182, 0.033455, 5.891332, 2.591455, 608.182112, -793.289295 
0.325000, 17.731212, 1438.396182, 0.033455, 5.891332, 2.591455, 608.182112, -793.289295 
