0.000000, 0.000000, 0.000000, -0.013832, 4.980366, 5.015639, 256.329100, 273.621164 
0.025000, 0.000000, 0.000000, -0.018562, 4.980366, 5.015639, 256.796190, 274.059048 
0.025000, 0.000000, 0.000000, -0.018562, 4.980366, 5.015639, 256.796190, 274.059048 
0.025000, 0.000000, 0.000000, -0.018562, 4.980366, 5.015639, 256.796190, 274.059048 
0.025000, 0.000000, 0.000000, -0.018562, 4.977409, 5.027630, 256.796190, 274.059048 
0.050000, 1.499844, 1499.843755, -0.007195, 4.977409, 5.027630, 257.216571, 274.253143 
0.050000, 1.499844, 1499.843755, -0.007195, 4.977409, 5.027630, 257.216571, 274.253143 
0.050000, 1.499844, 1499.843755, -0.007195, 4.977409, 5.027630, 257.216571, 274.253143 
0.050000, 1.499844, 1499.843755, -0.007195, 4.973096, 5.021634, 257.216571, 274.253143 
0.075000, 2.998750, 1498.906401, -0.007195, 4.973096, 5.021634, 321.594914, 170.027829 
0.075000, 2.998750, 1498.906401, -0.013832, 4.973096, 5.021634, 321.594914, 170.027829 
0.075000, 2.998750, 1498.906401, -0.013832, 4.973096, 5.021634, 321.594914, 170.027829 
0.075000, 2.998750, 1498.906401, -0.013832, 4.968783, 5.012641, 321.594914, 170.027829 
0.100000, 4.495782, 1497.032280, -0.013832, 4.968783, 5.012641, 314.035423, 66.425046 
0.100000, 4.495782, 1497.032280, -0.011925, 4.968783, 5.012641, 314.035423, 66.425046 
0.100000, 4.495782, 1497.032280, -0.011925, 4.968783, 5.012641, 314.035423, 66.425046 
0.100000, 4.495782, 1497.032280, -0.011925, 4.968783, 5.012641, 314.035423, 66.425046 
0.100000, 4.495782, 1497.032280, -0.011925, 4.976177, 4.947194, 314.035423, 66.425046 
0.125000, 5.990005, 1494.222562, -0.011925, 4.976177, 4.947194, 386.831880, -41.817459 
0.125000, 5.990005, 1494.222562, -0.011925, 4.976177, 4.947194, 386.831880, -41.817459 
0.125000, 5.990005, 1494.222562, -0.011925, 4.976177, 4.947194, 386.831880, -41.817459 
0.125000, 5.990005, 1494.222562, -0.011925, 4.982091, 4.872753, 386.831880, -41.817459 
0.150000, 7.480484, 1490.479004, -0.011925, 4.982091, 4.872753, 453.048692, -149.635713 
0.150000, 7.480484, 1490.479004, -0.011925, 4.982091, 4.872753, 453.048692, -149.635713 
0.150000, 7.480484, 1490.479004, -0.011925, 4.982091, 4.872753, 453.048692, -149.635713 
0.150000, 7.480484, 1490.479004, -0.007195, 5.057009, 4.798313, 453.048692, -149.635713 
0.150000, 7.480484, 1490.479004, -0.007195, 5.057009, 4.798313, 453.048692, -149.635713 
0.175000, 8.966288, 1485.803945, -0.007195, 5.057009, 4.798313, 502.843823, -248.472142 
0.175000, 8.966288, 1485.803945, -0.007195, 5.057009, 4.798313, 502.843823, -248.472142 
0.175000, 8.966288, 1485.803945, -0.007195, 5.057009, 4.798313, 502.843823, -248.472142 
0.175000, 8.966288, 1485.803945, 0.000000, 5.137718, 4.457461, 502.843823, -248.472142 
0.175000, 8.966288, 1485.803945, 0.000000, 5.137718, 4.457461, 502.843823, -248.472142 
