0.618000, 4.012799, 12.621711, 7.434148, 7.434148, 11.598067, 18.812943
0.622000, 4.063467, 12.693880, 7.645943, 7.645943, 11.598067, 18.861087
0.637000, 4.256030, 12.962870, 8.104948, 8.104948, 12.196276, 19.043910
0.643000, 4.334182, 13.069730, 8.262297, 8.262297, 12.196276, 19.118077
0.647000, 4.386638, 13.140733, 8.856890, 8.856890, 12.196276, 19.167854
0.652000, 4.452607, 13.229220, 9.221880, 9.221880, 12.196276, 19.230450
0.656000, 4.505701, 13.299795, 9.562591, 9.562591, 12.196276, 19.280826
0.662000, 4.585869, 13.405295, 10.029502, 10.029502, 12.675284, 19.356891
0.666000, 4.639665, 13.475386, 10.312659, 10.312659, 12.675284, 19.407932
0.670000, 4.693742, 13.545282, 10.574147, 10.574147, 12.675284, 19.459239
0.675000, 4.761729, 13.632377, 10.814806, 10.814806, 12.675284, 19.523745
0.680000, 4.830152, 13.719163, 11.035557, 11.035557, 12.675284, 19.588662
0.684000, 4.885202, 13.788369, 11.237455, 11.237455, 12.675284, 19.640891
0.696000, 5.052006, 13.994786, 11.664489, 11.664489, 13.004090, 19.799150
0.701000, 5.122236, 14.080257, 11.872316, 11.872316, 13.004090, 19.865782
0.706000, 5.192893, 14.165410, 12.164918, 12.164918, 13.004090, 19.932819
0.710000, 5.249724, 14.233302, 12.435763, 12.435763, 13.320284, 19.986739
0.715000, 5.321145, 14.317877, 12.685677, 12.685677, 13.320284, 20.054500
0.720000, 5.392987, 14.402129, 13.022388, 13.022388, 13.320284, 20.122662
0.725000, 5.465249, 14.486056, 13.222885, 13.222885, 13.320284, 20.191222
0.730000, 5.537931, 14.569655, 13.489865, 13.489865, 13.320284, 20.246356
0.734000, 5.596376, 14.636298, 13.646757, 13.646757, 13.706394, 20.315631
0.738000, 5.655087, 14.702729, 13.788026, 13.788026, 13.706394, 20.371334
0.743000, 5.728849, 14.785469, 13.914261, 13.914261, 13.706394, 20.441317
0.758000, 5.952605, 15.031679, 14.209754, 14.209754, 14.172050, 20.653609
0.764000, 6.043137, 15.129311, 14.283047, 14.283047, 14.172050, 20.739502
0.768000, 6.103816, 15.194126, 14.431924, 14.431924, 14.172050, 20.797073
0.772000, 6.164754, 15.258722, 14.628788, 14.628788, 14.172050, 20.854889
0.778000, 6.256644, 15.355201, 14.743238, 14.743238, 14.172050, 20.942071
0.782000, 6.318225, 15.419244, 14.891253, 14.891253, 14.489029, 21.000497
0.787000, 6.395561, 15.498985, 14.975555, 14.975555, 14.489029, 21.073871
0.792000, 6.473294, 15.578375, 15.048733, 15.048733, 14.489029, 21.147621
0.796000, 6.535766, 15.641635, 15.111248, 15.111248, 14.489029, 21.206892
0.801000, 6.614211, 15.720392, 15.187204, 15.187204, 14.489029, 21.281318
0.806000, 6.693048, 15.798795, 15.227249, 15.227249, 14.817340, 21.356116
0.810000, 6.756399, 15.861260, 15.259107, 15.259107, 14.817340, 21.416222
0.815000, 6.835939, 15.939020, 15.283253, 15.283253, 14.817340, 21.491687
0.826000, 7.012289, 16.108825, 15.311440, 15.311440, 15.052216, 21.659001
0.831000, 7.093063, 16.185429, 15.316551, 15.316551, 15.052216, 21.735637
0.836000, 7.174219, 16.261669, 15.402501, 15.402501, 15.052216, 21.812635
0.841000, 7.255755, 16.337542, 15.514785, 15.514785, 15.052216, 21.889994
